conn_hash	stmt_id	exec_id	exec_time	sql_type	exe_status	db_ip	client_ip	client_host	app_name	db_user	sql_hash	from_tbs	select_cols	sql_stmt	stmt_bind_vars
conn_10125246854886998655	185	1	2024-11-14 20:53:59	INSERT	FAILURE	192.168.124.240	10.0.104.86	host_48	app_1	user_9	hash_18050183599362176168	tbs_2	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (28, 'John Doe', 24, 9166)	bind_vars_example
conn_12835584255255353026	484	4	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.82.37	10.0.126.51	host_85	app_1	user_5	hash_7680991730667041011	tbs_3	N/A	UPDATE table_3 SET salary = 8081 WHERE department = 'HR'	bind_vars_example
conn_6571746314039684667	530	10	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.152.4	10.0.176.153	host_91	app_2	user_9	hash_8578627536981192853	tbs_4	N/A	UPDATE table_2 SET salary = 6516 WHERE age > 29 AND age > 29	bind_vars_example
conn_5999715687891076056	385	2	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.7.41	10.0.179.113	host_65	app_4	user_5	hash_2469934953189907087	tbs_3	N/A	DELETE FROM table_2 WHERE age > 35 AND name LIKE 'B%' AND department = 'Sales'	bind_vars_example
conn_15958588926383342044	750	8	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.131.46	10.0.227.81	host_86	app_2	user_1	hash_11218933333661192183	tbs_2	N/A	UPDATE table_2 SET salary = 5815 WHERE salary < 6791 AND department = 'Sales'	bind_vars_example
conn_10146801500768543249	778	4	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.227.28	10.0.92.38	host_15	app_3	user_6	hash_8838302111897802253	tbs_1	N/A	UPDATE table_1 SET salary = 4626 WHERE department = 'Sales' AND department = 'Sales' AND name LIKE 'B%'	bind_vars_example
conn_2410499515036424931	423	10	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.88.119	10.0.89.133	host_60	app_1	user_4	hash_466121913562355455	tbs_3	N/A	DELETE FROM table_3 WHERE department = 'Engineering' AND salary < 5620 AND name LIKE 'C%'	bind_vars_example
conn_10745037387644686052	295	4	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.182.119	10.0.20.187	host_22	app_4	user_4	hash_11354754573038397618	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (44, 'John Doe', 22, 9607)	bind_vars_example
conn_9781410686189257011	157	10	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.244.178	10.0.6.182	host_75	app_4	user_7	hash_12319838187620096261	tbs_3	N/A	UPDATE table_4 SET salary = 6889 WHERE salary < 8808 AND name LIKE 'C%' AND name LIKE 'C%'	bind_vars_example
conn_3616184067323633319	393	2	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.191.139	10.0.224.122	host_36	app_2	user_6	hash_743173139638995781	tbs_4	N/A	UPDATE table_1 SET salary = 9027 WHERE department = 'Sales' AND salary < 9188	bind_vars_example
conn_8239867837781443661	524	9	2024-11-14 20:53:59	DELETE	FAILURE	192.168.109.116	10.0.245.245	host_97	app_1	user_3	hash_14990845229878567937	tbs_1	N/A	DELETE FROM table_4 WHERE name LIKE 'B%' AND salary < 6763	bind_vars_example
conn_11623856565294077085	349	1	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.76.99	10.0.245.227	host_16	app_4	user_6	hash_6996646134349221921	tbs_4	N/A	DELETE FROM table_3 WHERE name LIKE 'A%' AND department = 'Sales' AND salary < 5992	bind_vars_example
conn_12098401480997947176	978	9	2024-11-14 20:53:59	INSERT	FAILURE	192.168.62.77	10.0.249.43	host_99	app_4	user_5	hash_13799484377051943157	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (84, 'John Doe', 32, 8188)	bind_vars_example
conn_9344249246990920494	976	7	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.138.18	10.0.88.18	host_12	app_2	user_7	hash_7244435840049370816	tbs_2	age	SELECT name, id FROM table_3 WHERE age > 44 AND salary < 7723	bind_vars_example
conn_1217574346685184694	348	10	2024-11-14 20:53:59	DELETE	FAILURE	192.168.138.194	10.0.251.191	host_55	app_2	user_1	hash_1968213370448081322	tbs_4	N/A	DELETE FROM table_3 WHERE department = 'Sales' AND salary < 7959 AND salary < 7959	bind_vars_example
conn_9363756597701751414	168	3	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.205.121	10.0.7.64	host_85	app_2	user_8	hash_9281682557614316071	tbs_2	N/A	UPDATE table_4 SET salary = 4739 WHERE salary < 7364 AND name LIKE 'A%'	bind_vars_example
conn_16605732533512803293	610	2	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.96.23	10.0.105.54	host_63	app_1	user_6	hash_10138333009489956462	tbs_3	N/A	UPDATE table_3 SET salary = 7376 WHERE salary < 8137	bind_vars_example
conn_17357467466056587729	890	4	2024-11-14 20:53:59	SELECT	FAILURE	192.168.212.150	10.0.202.183	host_11	app_3	user_4	hash_15653795196580113166	tbs_1	name, name, name, id	SELECT age, salary FROM table_2 WHERE age > 49	bind_vars_example
conn_17919194922658243422	168	3	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.223.152	10.0.33.63	host_96	app_2	user_4	hash_8308449864071590881	tbs_2	N/A	UPDATE table_1 SET salary = 6592 WHERE department = 'Engineering'	bind_vars_example
conn_1507043936713777682	679	7	2024-11-14 20:53:59	INSERT	FAILURE	192.168.110.151	10.0.218.78	host_72	app_4	user_6	hash_17443523737309049421	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (81, 'John Doe', 29, 3063)	bind_vars_example
conn_12671034229176345608	866	6	2024-11-14 20:53:59	SELECT	FAILURE	192.168.9.57	10.0.126.157	host_72	app_4	user_4	hash_2348452278638428377	tbs_3	id, id, salary, age	SELECT department, id, salary FROM table_1 WHERE salary < 7138 AND name LIKE 'A%'	bind_vars_example
conn_6453604536728614383	185	5	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.57.231	10.0.229.193	host_26	app_1	user_8	hash_10746103306371328277	tbs_3	N/A	UPDATE table_2 SET salary = 4080 WHERE salary < 9831	bind_vars_example
conn_17886188352747555272	484	5	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.39.228	10.0.221.111	host_6	app_1	user_8	hash_10209801741727417105	tbs_1	N/A	DELETE FROM table_2 WHERE department = 'Sales'	bind_vars_example
conn_18161408092646183926	316	1	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.156.117	10.0.237.68	host_76	app_2	user_2	hash_7138030833605986303	tbs_3	N/A	DELETE FROM table_2 WHERE age > 24 AND name LIKE 'B%' AND department = 'Engineering'	bind_vars_example
conn_3098385173684743015	244	7	2024-11-14 20:53:59	INSERT	FAILURE	192.168.14.51	10.0.234.138	host_39	app_1	user_4	hash_4131250014629047955	tbs_3	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (94, 'John Doe', 36, 3928)	bind_vars_example
conn_3605464278709414554	180	3	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.15.23	10.0.237.69	host_71	app_3	user_8	hash_209287471084663773	tbs_2	N/A	DELETE FROM table_2 WHERE age > 46	bind_vars_example
conn_15667855464161708881	666	7	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.8.187	10.0.147.148	host_78	app_3	user_2	hash_10942350962157904238	tbs_3	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (93, 'John Doe', 47, 8959)	bind_vars_example
conn_3561490923842644968	979	6	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.225.248	10.0.54.15	host_41	app_4	user_1	hash_2120961119944243453	tbs_1	N/A	DELETE FROM table_3 WHERE name LIKE 'B%'	bind_vars_example
conn_16601525915752850284	649	8	2024-11-14 20:53:59	DELETE	FAILURE	192.168.190.175	10.0.102.132	host_21	app_3	user_7	hash_15323824456415508900	tbs_1	N/A	DELETE FROM table_1 WHERE salary < 9456	bind_vars_example
conn_63582208188595772	679	4	2024-11-14 20:53:59	DELETE	FAILURE	192.168.16.47	10.0.57.155	host_98	app_2	user_6	hash_10392651837476788317	tbs_3	N/A	DELETE FROM table_2 WHERE name LIKE 'A%'	bind_vars_example
conn_15248742838758025326	123	9	2024-11-14 20:53:59	SELECT	FAILURE	192.168.151.119	10.0.49.222	host_75	app_2	user_5	hash_9868949161046224150	tbs_1	department, department, id	SELECT age FROM table_3 WHERE salary < 9159 AND name LIKE 'B%'	bind_vars_example
conn_13223959451399281267	553	8	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.98.115	10.0.178.158	host_23	app_3	user_4	hash_3430607449658653102	tbs_2	N/A	DELETE FROM table_1 WHERE department = 'HR'	bind_vars_example
conn_2481937479568637164	784	6	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.3.233	10.0.217.181	host_11	app_2	user_4	hash_9796655656300623724	tbs_3	N/A	UPDATE table_3 SET salary = 6029 WHERE name LIKE 'C%' AND salary < 5471 AND name LIKE 'C%'	bind_vars_example
conn_1187340399328655336	816	8	2024-11-14 20:53:59	SELECT	FAILURE	192.168.23.145	10.0.241.1	host_37	app_2	user_6	hash_1469868300391213865	tbs_2	age, age, department, id	SELECT id, id FROM table_1 WHERE department = 'Engineering' AND salary < 9654	bind_vars_example
conn_7417435462604750302	871	2	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.83.19	10.0.52.176	host_93	app_1	user_4	hash_17500223462614036720	tbs_3	N/A	UPDATE table_1 SET salary = 8854 WHERE name LIKE 'B%' AND age > 36	bind_vars_example
conn_6458620465416782852	498	8	2024-11-14 20:53:59	SELECT	FAILURE	192.168.252.182	10.0.94.57	host_65	app_4	user_7	hash_10890786542737944836	tbs_3	salary, name, age	SELECT name FROM table_1 WHERE department = 'Engineering' AND age > 45 AND department = 'Engineering'	bind_vars_example
conn_4464644893961663728	580	1	2024-11-14 20:53:59	INSERT	FAILURE	192.168.147.238	10.0.207.75	host_42	app_3	user_4	hash_18016313204293562210	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (7, 'John Doe', 28, 5249)	bind_vars_example
conn_16788413233975243364	26	5	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.114.29	10.0.241.23	host_13	app_3	user_8	hash_2374020844129006210	tbs_2	N/A	UPDATE table_3 SET salary = 8709 WHERE department = 'Sales' AND name LIKE 'C%' AND name LIKE 'C%'	bind_vars_example
conn_13565179267050180661	357	3	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.235.226	10.0.130.202	host_12	app_4	user_3	hash_1246777847023930465	tbs_4	N/A	DELETE FROM table_4 WHERE salary < 9573 AND salary < 9573	bind_vars_example
conn_18353211388124244998	588	5	2024-11-14 20:53:59	SELECT	FAILURE	192.168.208.193	10.0.55.150	host_70	app_1	user_2	hash_14727110622611984386	tbs_4	name, name	SELECT id, age, salary, name FROM table_2 WHERE age > 36 AND name LIKE 'B%' AND salary < 4447	bind_vars_example
conn_8739698207678119897	901	5	2024-11-14 20:53:59	INSERT	FAILURE	192.168.119.107	10.0.127.181	host_14	app_4	user_6	hash_8097387460900229073	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (27, 'John Doe', 34, 8845)	bind_vars_example
conn_1715805126816024839	394	6	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.85.234	10.0.80.66	host_33	app_3	user_3	hash_11661564474556083421	tbs_1	N/A	DELETE FROM table_3 WHERE name LIKE 'A%' AND salary < 8236	bind_vars_example
conn_2624547367076458758	616	5	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.10.235	10.0.178.162	host_45	app_3	user_8	hash_7742519965667811180	tbs_1	N/A	UPDATE table_3 SET salary = 6127 WHERE salary < 4560 AND salary < 4560	bind_vars_example
conn_14016265739439933542	277	7	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.186.127	10.0.105.156	host_51	app_2	user_6	hash_2326259132986153891	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (97, 'John Doe', 20, 4961)	bind_vars_example
conn_783546517128824063	67	7	2024-11-14 20:53:59	DELETE	FAILURE	192.168.135.104	10.0.171.225	host_9	app_2	user_4	hash_4996352613406795079	tbs_3	N/A	DELETE FROM table_4 WHERE name LIKE 'C%' AND department = 'Sales'	bind_vars_example
conn_8978485155764129474	635	9	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.164.251	10.0.81.6	host_73	app_1	user_6	hash_3063886483914070091	tbs_4	N/A	DELETE FROM table_3 WHERE department = 'HR' AND name LIKE 'C%' AND salary < 7903	bind_vars_example
conn_1191153879731987505	664	6	2024-11-14 20:53:59	DELETE	FAILURE	192.168.111.162	10.0.200.208	host_96	app_3	user_2	hash_7055412353776034891	tbs_4	N/A	DELETE FROM table_2 WHERE salary < 9312 AND salary < 9312	bind_vars_example
conn_3178936437762500717	466	3	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.98.77	10.0.192.103	host_62	app_3	user_1	hash_939704074004628482	tbs_2	N/A	UPDATE table_2 SET salary = 6724 WHERE salary < 9113 AND salary < 9113 AND department = 'Sales'	bind_vars_example
conn_10954028854187045581	889	5	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.149.163	10.0.139.134	host_16	app_3	user_7	hash_14790534723796112680	tbs_3	N/A	DELETE FROM table_4 WHERE salary < 5474	bind_vars_example
conn_87043100805809065	422	10	2024-11-14 20:53:59	DELETE	FAILURE	192.168.178.70	10.0.46.104	host_12	app_4	user_1	hash_8207606785764713107	tbs_3	N/A	DELETE FROM table_4 WHERE salary < 8902	bind_vars_example
conn_10916808539030103275	329	4	2024-11-14 20:53:59	INSERT	FAILURE	192.168.181.101	10.0.113.196	host_86	app_1	user_4	hash_8187127776761206774	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (50, 'John Doe', 47, 8713)	bind_vars_example
conn_13691631824301472337	644	2	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.54.125	10.0.224.221	host_34	app_2	user_5	hash_5915326315505243271	tbs_4	N/A	UPDATE table_4 SET salary = 7764 WHERE department = 'HR'	bind_vars_example
conn_8679475637507562553	488	9	2024-11-14 20:53:59	DELETE	FAILURE	192.168.10.4	10.0.63.38	host_75	app_3	user_7	hash_489297949789560637	tbs_1	N/A	DELETE FROM table_4 WHERE name LIKE 'A%'	bind_vars_example
conn_14274553487356104678	308	10	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.45.223	10.0.47.142	host_10	app_2	user_7	hash_17959319159760431965	tbs_3	N/A	UPDATE table_3 SET salary = 7276 WHERE name LIKE 'B%' AND salary < 9877 AND department = 'HR'	bind_vars_example
conn_7038395849249196841	304	1	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.178.61	10.0.2.128	host_1	app_4	user_7	hash_11799539484230360010	tbs_4	N/A	UPDATE table_3 SET salary = 7087 WHERE salary < 6292	bind_vars_example
conn_2166435692542678286	166	6	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.3.199	10.0.15.241	host_53	app_3	user_5	hash_13161443279984721278	tbs_1	salary	SELECT name, id FROM table_3 WHERE department = 'HR' AND name LIKE 'C%'	bind_vars_example
conn_10819591415298342549	263	6	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.123.228	10.0.164.102	host_89	app_4	user_5	hash_3912145069288133352	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (28, 'John Doe', 27, 6438)	bind_vars_example
conn_16668051280177100659	610	8	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.221.160	10.0.73.100	host_44	app_3	user_2	hash_17820268929437329220	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (67, 'John Doe', 40, 6242)	bind_vars_example
conn_11238055828549195791	406	6	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.233.139	10.0.234.83	host_28	app_3	user_2	hash_17938875838703484410	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (11, 'John Doe', 49, 8265)	bind_vars_example
conn_17621317733883678769	561	10	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.13.90	10.0.208.106	host_61	app_2	user_8	hash_1991407739775882626	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (18, 'John Doe', 29, 5867)	bind_vars_example
conn_11300044241950699284	529	5	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.103.114	10.0.157.221	host_71	app_4	user_4	hash_1526931781853102032	tbs_2	N/A	UPDATE table_1 SET salary = 5967 WHERE age > 38 AND name LIKE 'B%'	bind_vars_example
conn_7612660904773076299	199	7	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.8.196	10.0.14.131	host_49	app_4	user_2	hash_15440062687431951729	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (81, 'John Doe', 28, 4363)	bind_vars_example
conn_12073502089715442683	611	7	2024-11-14 20:53:59	INSERT	FAILURE	192.168.99.77	10.0.92.140	host_97	app_1	user_3	hash_6674448548521403959	tbs_2	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (22, 'John Doe', 49, 8057)	bind_vars_example
conn_15177964731759262947	424	1	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.100.244	10.0.121.49	host_3	app_2	user_4	hash_14618381140844898594	tbs_2	department, salary, department	SELECT age, name, age, department FROM table_2 WHERE name LIKE 'C%' AND department = 'HR' AND age > 35	bind_vars_example
conn_12761522428809119804	830	7	2024-11-14 20:53:59	DELETE	FAILURE	192.168.70.161	10.0.236.137	host_9	app_2	user_6	hash_11586143297303255127	tbs_4	N/A	DELETE FROM table_1 WHERE department = 'HR' AND name LIKE 'B%' AND name LIKE 'B%'	bind_vars_example
conn_5499805961246879617	20	5	2024-11-14 20:53:59	INSERT	FAILURE	192.168.124.149	10.0.1.100	host_65	app_4	user_8	hash_14736518241747073457	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (37, 'John Doe', 37, 4869)	bind_vars_example
conn_5286278040357095345	683	4	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.184.109	10.0.110.115	host_96	app_3	user_6	hash_5899458072571415951	tbs_1	N/A	UPDATE table_2 SET salary = 5251 WHERE department = 'Sales'	bind_vars_example
conn_18403480652438448827	813	6	2024-11-14 20:53:59	INSERT	FAILURE	192.168.161.49	10.0.79.30	host_5	app_1	user_5	hash_15087611986957187957	tbs_2	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (84, 'John Doe', 42, 9933)	bind_vars_example
conn_16726260947832914376	704	5	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.229.13	10.0.1.228	host_51	app_4	user_7	hash_7837671277774627545	tbs_4	age, id	SELECT department, department, department FROM table_1 WHERE salary < 6643 AND department = 'Engineering'	bind_vars_example
conn_11657305044901429996	169	1	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.5.50	10.0.2.109	host_11	app_3	user_5	hash_16375220276845046113	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (59, 'John Doe', 46, 6768)	bind_vars_example
conn_2226836222450050525	621	3	2024-11-14 20:53:59	DELETE	FAILURE	192.168.180.25	10.0.185.85	host_65	app_2	user_9	hash_4134264876607200055	tbs_3	N/A	DELETE FROM table_3 WHERE department = 'HR'	bind_vars_example
conn_13048818132572313798	384	7	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.60.48	10.0.169.163	host_87	app_3	user_2	hash_17424796079132989972	tbs_4	N/A	UPDATE table_4 SET salary = 7590 WHERE age > 21	bind_vars_example
conn_10437486554587540799	121	10	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.13.80	10.0.13.61	host_3	app_3	user_6	hash_15627052155068267126	tbs_3	id, name	SELECT name FROM table_3 WHERE name LIKE 'B%' AND age > 35	bind_vars_example
conn_15367150096305863301	236	7	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.189.117	10.0.170.119	host_29	app_3	user_2	hash_348999478343983874	tbs_3	N/A	DELETE FROM table_2 WHERE name LIKE 'B%' AND age > 44 AND age > 44	bind_vars_example
conn_17763448184431369691	627	6	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.74.191	10.0.147.115	host_88	app_3	user_1	hash_12747884451746904207	tbs_4	N/A	UPDATE table_2 SET salary = 4515 WHERE name LIKE 'C%' AND department = 'HR'	bind_vars_example
conn_1591193745892178824	963	10	2024-11-14 20:53:59	DELETE	FAILURE	192.168.245.123	10.0.237.176	host_40	app_2	user_7	hash_15511802437725206214	tbs_2	N/A	DELETE FROM table_2 WHERE name LIKE 'B%' AND salary < 7480 AND department = 'Sales'	bind_vars_example
conn_1528993974408642389	521	2	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.178.40	10.0.121.25	host_50	app_4	user_2	hash_9346515411248076453	tbs_2	N/A	DELETE FROM table_4 WHERE name LIKE 'C%' AND name LIKE 'C%' AND department = 'Sales'	bind_vars_example
conn_8749735996994660882	804	4	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.54.88	10.0.221.110	host_38	app_4	user_7	hash_18415140360714179624	tbs_3	N/A	DELETE FROM table_1 WHERE department = 'HR' AND salary < 7707	bind_vars_example
conn_1409526362234877254	83	10	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.58.136	10.0.126.194	host_59	app_1	user_8	hash_2891185959770244536	tbs_3	N/A	UPDATE table_4 SET salary = 3913 WHERE name LIKE 'A%' AND salary < 7944 AND salary < 7944	bind_vars_example
conn_15122901959994711002	146	3	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.123.156	10.0.234.246	host_29	app_4	user_7	hash_18122581550251307313	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (50, 'John Doe', 35, 9523)	bind_vars_example
conn_16655929144240859012	564	7	2024-11-14 20:53:59	INSERT	FAILURE	192.168.73.165	10.0.207.234	host_54	app_1	user_6	hash_1774802054673691891	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (38, 'John Doe', 29, 4764)	bind_vars_example
conn_10908697985135583983	164	10	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.45.103	10.0.15.105	host_86	app_2	user_6	hash_4948803693766839459	tbs_2	department, salary	SELECT name, department FROM table_4 WHERE age > 42	bind_vars_example
conn_11487712305651622712	747	5	2024-11-14 20:53:59	INSERT	FAILURE	192.168.68.25	10.0.170.91	host_62	app_2	user_5	hash_17696510923970709759	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (87, 'John Doe', 28, 4623)	bind_vars_example
conn_300042992846264315	374	10	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.155.228	10.0.135.123	host_24	app_3	user_4	hash_11036547058285777945	tbs_4	N/A	UPDATE table_3 SET salary = 4852 WHERE age > 23	bind_vars_example
conn_11736065159864459094	838	1	2024-11-14 20:53:59	DELETE	FAILURE	192.168.116.104	10.0.157.12	host_30	app_3	user_1	hash_14323033354455478683	tbs_2	N/A	DELETE FROM table_1 WHERE name LIKE 'A%' AND department = 'Sales'	bind_vars_example
conn_15339520501913266199	306	3	2024-11-14 20:53:59	DELETE	FAILURE	192.168.179.46	10.0.187.111	host_58	app_4	user_8	hash_14255290062172495193	tbs_2	N/A	DELETE FROM table_4 WHERE salary < 3706 AND department = 'HR'	bind_vars_example
conn_8705036608745505223	713	4	2024-11-14 20:53:59	SELECT	FAILURE	192.168.48.247	10.0.15.195	host_49	app_3	user_2	hash_8833842014412106435	tbs_4	age, name	SELECT name FROM table_1 WHERE name LIKE 'B%' AND name LIKE 'B%' AND age > 32	bind_vars_example
conn_17830723057936746489	527	9	2024-11-14 20:53:59	INSERT	FAILURE	192.168.223.18	10.0.138.247	host_41	app_1	user_2	hash_12353979023590981218	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (87, 'John Doe', 35, 4043)	bind_vars_example
conn_15792979099296790976	787	1	2024-11-14 20:53:59	INSERT	FAILURE	192.168.206.115	10.0.191.52	host_80	app_3	user_8	hash_4262961789831157559	tbs_4	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (14, 'John Doe', 38, 4118)	bind_vars_example
conn_13267536142920538651	243	3	2024-11-14 20:53:59	SELECT	FAILURE	192.168.144.230	10.0.109.5	host_45	app_4	user_9	hash_10268944113518383837	tbs_4	id, age, department	SELECT age, department, age FROM table_3 WHERE name LIKE 'C%' AND age > 44	bind_vars_example
conn_13599215753720632000	642	4	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.92.2	10.0.245.59	host_61	app_1	user_9	hash_10534190264443600504	tbs_4	N/A	UPDATE table_2 SET salary = 7433 WHERE department = 'Engineering' AND name LIKE 'C%'	bind_vars_example
conn_1667173805520140674	467	1	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.214.24	10.0.129.192	host_93	app_1	user_6	hash_11186255985601060748	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (57, 'John Doe', 28, 8436)	bind_vars_example
conn_17888141759015085750	421	4	2024-11-14 20:53:59	SELECT	FAILURE	192.168.130.61	10.0.175.33	host_57	app_4	user_5	hash_239437252280191479	tbs_4	id, name	SELECT age FROM table_2 WHERE name LIKE 'B%' AND department = 'Engineering'	bind_vars_example
conn_4330697192666847561	855	1	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.184.139	10.0.43.159	host_9	app_4	user_3	hash_5242387933246239344	tbs_3	N/A	UPDATE table_3 SET salary = 6642 WHERE age > 30 AND age > 30	bind_vars_example
conn_16879019426465836954	392	6	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.0.237	10.0.220.133	host_12	app_1	user_7	hash_3721417057224988780	tbs_3	age, age, id, age	SELECT age, id FROM table_3 WHERE department = 'Engineering'	bind_vars_example
conn_6462416615866401309	621	7	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.63.189	10.0.238.184	host_90	app_4	user_8	hash_7362579489826007898	tbs_3	N/A	UPDATE table_1 SET salary = 9873 WHERE name LIKE 'C%'	bind_vars_example
conn_14397574657250777866	634	2	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.151.183	10.0.32.52	host_29	app_1	user_7	hash_8395426615243001291	tbs_2	N/A	UPDATE table_1 SET salary = 8668 WHERE department = 'Sales' AND name LIKE 'B%' AND department = 'Sales'	bind_vars_example
conn_11981055962535266423	71	4	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.161.80	10.0.150.93	host_23	app_4	user_1	hash_4333600515448044563	tbs_1	N/A	UPDATE table_4 SET salary = 9574 WHERE department = 'Engineering' AND salary < 7650 AND salary < 7650	bind_vars_example
conn_1363586481260238344	739	7	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.15.177	10.0.82.100	host_2	app_4	user_5	hash_14118927964809318984	tbs_4	N/A	UPDATE table_3 SET salary = 5538 WHERE salary < 8300 AND name LIKE 'C%'	bind_vars_example
conn_5187843879248014104	969	10	2024-11-14 20:53:59	INSERT	FAILURE	192.168.238.24	10.0.131.168	host_18	app_2	user_3	hash_15601097498503703144	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (49, 'John Doe', 47, 3009)	bind_vars_example
conn_12417107733148267239	242	7	2024-11-14 20:53:59	INSERT	FAILURE	192.168.202.21	10.0.81.216	host_89	app_1	user_1	hash_13078477998561371780	tbs_3	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (9, 'John Doe', 22, 3120)	bind_vars_example
conn_2715906212407408883	877	2	2024-11-14 20:53:59	SELECT	FAILURE	192.168.138.199	10.0.163.90	host_9	app_1	user_3	hash_18315286262388784073	tbs_4	department, name, department, salary	SELECT id, id FROM table_2 WHERE age > 36 AND age > 36	bind_vars_example
